#counts	het	hom	p(het)	2.51189e+11
34.0.0.0	0	6.98747e+09	0
33.1.0.0	0	2.639e+10	0
32.2.0.0	1473	1.61257e+10	9.13448e-08
32.1.1.0	491	3.22625e+10	1.52189e-08
31.3.0.0	28492	6.3662e+09	4.47549e-06
31.2.1.0	10315	3.82421e+10	2.69729e-07
31.1.1.1	491	1.27515e+10	3.85054e-08
30.4.0.0	163111	1.82882e+09	8.9181e-05
30.3.1.0	114954	1.46298e+10	7.85744e-06
30.2.2.0	9825	1.09706e+10	8.95572e-07
30.2.1.1	19158	2.19405e+10	8.73179e-07
29.5.0.0	1.04884e+06	4.06338e+08	0.00257456
29.4.1.0	743780	4.06349e+09	0.000183006
29.3.2.0	132157	8.12787e+09	1.62595e-05
29.3.1.1	134603	8.13032e+09	1.65554e-05
29.2.2.1	21121	1.21879e+10	1.73295e-06
28.6.0.0	4.77272e+06	7.29638e+07	0.0613961
28.5.1.0	4.14537e+06	8.74929e+08	0.00471561
28.4.2.0	813533	2.18258e+09	0.000372601
28.4.1.1	788459	2.1833e+09	0.000361001
28.3.3.0	70745	1.45544e+09	4.86048e-05
28.3.2.1	239732	8.73477e+09	2.7445e-05
28.2.2.2	14245	2.18236e+09	6.52729e-06
27.7.0.0	1.87148e+07	1.085e+07	0.63301
27.6.1.0	1.89227e+07	1.51347e+08	0.111134
27.5.2.0	4.25884e+06	4.53334e+08	0.00930706
27.5.1.1	4.21952e+06	4.53275e+08	0.00922311
27.4.3.0	553186	7.55456e+08	0.000731719
27.4.2.1	1.5986e+06	2.26028e+09	0.000706758
27.3.3.1	164098	1.50872e+09	0.000108755
27.3.2.2	130177	2.26319e+09	5.75159e-05
26.8.0.0	6.04408e+07	1.36897e+06	0.977852
26.7.1.0	7.02477e+07	2.13981e+07	0.766513
26.6.2.0	1.79908e+07	7.50062e+07	0.193456
26.6.1.1	1.80286e+07	7.54599e+07	0.192843
26.5.3.0	2.70982e+06	1.50631e+08	0.0176718
26.5.2.1	7.92964e+06	4.53125e+08	0.0171989
26.4.4.0	243665	9.43538e+07	0.00257581
26.4.3.1	1.07391e+06	7.55351e+08	0.00141972
26.4.2.2	718731	5.65759e+08	0.00126877
26.3.3.2	124782	7.53831e+08	0.000165503
25.9.0.0	1.68129e+08	131879	0.999216
25.8.1.0	2.20363e+08	2.63901e+06	0.988166
25.7.2.0	6.38648e+07	1.02663e+07	0.861512
25.7.1.1	6.44252e+07	1.03303e+07	0.861812
25.6.3.0	1.11292e+07	2.41669e+07	0.31531
25.6.2.1	3.28192e+07	7.2629e+07	0.311235
25.5.4.0	1.27192e+06	3.61386e+07	0.0339989
25.5.3.1	4.90531e+06	1.45381e+08	0.0326398
25.5.2.2	3.57695e+06	1.09051e+08	0.0317591
25.4.4.1	456391	9.06193e+07	0.00501112
25.4.3.2	950629	3.6373e+08	0.00260674
25.3.3.3	47157	8.08714e+07	0.000582771
24.10.0.0	4.05035e+08	8878	0.999978
24.9.1.0	5.90881e+08	274968	0.999535
24.8.2.0	1.92349e+08	1.23671e+06	0.993612
24.8.1.1	1.9242e+08	1.2088e+06	0.993757
24.7.3.0	3.74655e+07	3.21289e+06	0.921017
24.7.2.1	1.11869e+08	9.77508e+06	0.919642
24.6.4.0	4.69066e+06	5.61216e+06	0.455279
24.6.3.1	1.9183e+07	2.24565e+07	0.460692
24.6.2.2	1.43454e+07	1.68006e+07	0.460587
24.5.5.0	450993	3.37264e+06	0.117949
24.5.4.1	2.31532e+06	3.36373e+07	0.0643992
24.5.3.2	4.21503e+06	6.67033e+07	0.059435
24.4.4.2	398407	4.21195e+07	0.00937033
24.4.3.3	299169	5.6306e+07	0.00528519
23.11.0.0	8.59052e+08	1674	0.999998
23.10.1.0	1.36856e+09	25995	0.999981
23.9.2.0	4.95432e+08	126102	0.999746
23.9.1.1	4.97548e+08	109615	0.99978
23.8.3.0	1.0893e+08	360650	0.9967
23.8.2.1	3.25375e+08	1.05493e+06	0.996768
23.7.4.0	1.56007e+07	692188	0.957516
23.7.3.1	6.2902e+07	2.90213e+06	0.955897
23.7.2.2	4.742e+07	2.1452e+06	0.95672
23.6.5.0	1.7607e+06	1.00213e+06	0.63728
23.6.4.1	8.1747e+06	5.0231e+06	0.619399
23.6.3.2	1.61642e+07	9.8373e+06	0.621664
23.5.5.1	738371	2.9252e+06	0.201544
23.5.4.2	1.96458e+06	1.47558e+07	0.117496
23.5.3.3	1.21293e+06	9.86452e+06	0.109495
23.4.4.3	233362	1.24745e+07	0.0183635
22.12.0.0	1.60119e+09	0	1
22.11.1.0	2.78108e+09	2959	0.999999
22.10.2.0	1.1073e+09	12219	0.999989
22.10.1.1	1.10728e+09	13897	0.999987
22.9.3.0	2.67624e+08	42335	0.999842
22.9.2.1	8.02675e+08	103579	0.999871
22.8.4.0	4.39955e+07	69865	0.998415
22.8.3.1	1.74742e+08	306216	0.998251
22.8.2.2	1.31668e+08	233136	0.998232
22.7.5.0	5.08706e+06	118635	0.977211
