#counts	het	hom	p(het)	1.58489e+10
22.0.0.0	2139	1.56086e+09	1.3704e-06
21.1.0.0	51580	3.81513e+09	1.35197e-05
20.2.0.0	462665	1.48304e+09	0.000311873
20.1.1.0	139895	2.96824e+09	4.71283e-05
19.3.0.0	2.94432e+06	3.66199e+08	0.00797609
19.2.1.0	1.37611e+06	2.19809e+09	0.000625657
19.1.1.1	93268	7.32623e+08	0.000127291
18.4.0.0	1.34467e+07	6.45223e+07	0.172462
18.3.1.0	7.85385e+06	5.15495e+08	0.0150069
18.2.2.0	861187	3.86553e+08	0.00222291
18.2.1.1	977628	7.73386e+08	0.00126249
17.5.0.0	4.70713e+07	8.625e+06	0.845142
17.4.1.0	3.41625e+07	8.60012e+07	0.284299
17.3.2.0	5.31928e+06	1.71982e+08	0.0300014
17.3.1.1	5.03544e+06	1.71978e+08	0.0284467
17.2.2.1	1.12534e+06	2.57585e+08	0.00434983
16.6.0.0	1.29849e+08	910779	0.993035
16.5.1.0	1.12898e+08	1.08272e+07	0.91249
16.4.2.0	2.05e+07	2.70909e+07	0.430755
16.4.1.1	2.04289e+07	2.70425e+07	0.430341
16.3.3.0	1.97359e+06	1.80344e+07	0.0986399
16.3.2.1	6.39178e+06	1.0809e+08	0.0558321
16.2.2.2	327556	2.70398e+07	0.0119689
15.7.0.0	2.90141e+08	76829	0.999735
15.6.1.0	2.93317e+08	1.06097e+06	0.996396
15.5.2.0	6.36349e+07	3.18871e+06	0.952282
15.5.1.1	6.36016e+07	3.20747e+06	0.951991
15.4.3.0	8.26869e+06	5.33788e+06	0.607699
15.4.2.1	2.30892e+07	1.60268e+07	0.590275
15.3.3.1	2.23099e+06	1.07097e+07	0.172401
15.3.2.2	1.92624e+06	1.60536e+07	0.107133
14.8.0.0	5.3432e+08	4765	0.999991
14.7.1.0	6.15948e+08	86275	0.99986
14.6.2.0	1.55478e+08	294817	0.998107
14.6.1.1	1.55379e+08	294810	0.998106
14.5.3.0	2.26513e+07	593429	0.97447
14.5.2.1	6.73259e+07	1.77332e+06	0.974337
14.4.4.0	2.0482e+06	371311	0.846535
14.4.3.1	8.73243e+06	2.97474e+06	0.745905
14.4.2.2	6.15579e+06	2.22221e+06	0.734756
14.3.3.2	1.21922e+06	2.97858e+06	0.290443
13.9.0.0	8.20989e+08	203	1
13.8.1.0	1.06181e+09	5849	0.999994
13.7.2.0	3.0556e+08	21998	0.999928
13.7.1.1	3.05752e+08	20669	0.999932
13.6.3.0	5.14853e+07	53107	0.99897
13.6.2.1	1.54129e+08	154613	0.998998
13.5.4.0	6.01257e+06	77333	0.987301
13.5.3.1	2.23613e+07	313993	0.986153
