#counts	het	hom	p(het)	1e+09
10.0.0.0	1.0378e+06	3.48694e+08	0.00296742
9.1.0.0	1.15995e+07	3.87403e+08	0.0290713
8.2.0.0	4.52944e+07	6.45691e+07	0.412279
8.1.1.0	1.33805e+07	1.29153e+08	0.0938762
7.3.0.0	1.18094e+08	6.37429e+06	0.948788
7.2.1.0	5.48215e+07	3.8251e+07	0.58902
7.1.1.1	3.66475e+06	1.27592e+07	0.223135
6.4.0.0	2.04976e+08	414173	0.997983
6.3.1.0	1.18208e+08	3.31073e+06	0.972755
6.2.2.0	1.26973e+07	2.48271e+06	0.836449
6.2.1.1	1.44884e+07	4.95375e+06	0.745206
5.5.0.0	1.22668e+08	18763	0.999847
5.4.1.0	1.75523e+08	189578	0.998921
5.3.2.0	2.6939e+07	369595	0.986466
5.3.1.1	2.53978e+07	367839	0.985724
5.2.2.1	5.59685e+06	551027	0.910371
4.4.2.0	1.58168e+07	16902	0.998933
4.4.1.1	1.56892e+07	17048	0.998915
4.3.3.0	3.09142e+06	12168	0.996079
4.3.2.1	9.69043e+06	70499	0.992777
4.2.2.2	483563	17157	0.965735
3.3.3.1	428730	1688	0.996078
3.3.2.2	413034	2636	0.993658
