#counts	het	hom	p(het)	5.01187e+11
37.0.0.0	0	1.01646e+10	0
36.1.0.0	0	4.1773e+10	0
35.2.0.0	0	2.78443e+10	0
35.1.1.0	0	5.57015e+10	0
34.3.0.0	8822	1.20259e+10	7.33582e-07
34.2.1.0	980	7.22358e+10	1.35667e-08
34.1.1.1	0	2.40892e+10	0
33.4.0.0	50966	3.78795e+09	1.34546e-05
33.3.1.0	34306	3.03045e+10	1.13204e-06
33.2.2.0	2450	2.2727e+10	1.07801e-07
33.2.1.1	3430	4.5452e+10	7.54643e-08
32.5.0.0	349431	9.25736e+08	0.000377321
32.4.1.0	246046	9.2565e+09	2.65802e-05
32.3.2.0	34306	1.85168e+10	1.85269e-06
32.3.1.1	52929	1.85204e+10	2.85787e-06
32.2.2.1	9311	2.7769e+10	3.35302e-07
31.6.0.0	1.74631e+06	1.83123e+08	0.00944617
31.5.1.0	1.56641e+06	2.19927e+09	0.000711734
31.4.2.0	275451	5.48796e+09	5.01893e-05
31.4.1.1	310229	5.48945e+09	5.65105e-05
31.3.3.0	36266	3.66024e+09	9.90798e-06
31.3.2.1	89197	2.19595e+10	4.06187e-06
31.2.2.2	6372	5.48585e+09	1.16153e-06
30.7.0.0	7.61426e+06	3.02283e+07	0.201209
30.6.1.0	7.66076e+06	4.21164e+08	0.0178646
30.5.2.0	1.83347e+06	1.26156e+09	0.00145123
30.5.1.1	1.75703e+06	1.26203e+09	0.00139029
30.4.3.0	209282	2.1012e+09	9.95912e-05
30.4.2.1	660170	6.29387e+09	0.00010488
30.3.3.1	68613	4.20187e+09	1.63289e-05
30.3.2.2	58326	6.30418e+09	9.25187e-06
29.8.0.0	2.78311e+07	4.24284e+06	0.867717
29.7.1.0	3.19341e+07	6.61479e+07	0.325586
29.6.2.0	8.30192e+06	2.32924e+08	0.0344155
29.6.1.1	8.27642e+06	2.33347e+08	0.0342533
29.5.3.0	1.24487e+06	4.66613e+08	0.00266078
29.5.2.1	3.73158e+06	1.40119e+09	0.00265609
29.4.4.0	106841	2.92635e+08	0.000364966
29.4.3.1	502830	2.33595e+09	0.000215211
29.4.2.2	350444	1.75014e+09	0.000200197
29.3.3.2	59799	2.33054e+09	2.56582e-05
28.9.0.0	8.57784e+07	470564	0.994544
28.8.1.0	1.12335e+08	9.06556e+06	0.925325
