#counts	het	hom	p(het)	5.01187e+10
27.0.0.0	294	2.91449e+09	1.00875e-07
26.1.0.0	3970	8.74309e+09	4.54073e-07
25.2.0.0	55431	4.20842e+09	1.31713e-05
25.1.1.0	18378	8.4217e+09	2.18222e-06
24.3.0.0	425070	1.29838e+09	0.000327277
24.2.1.0	203638	7.79635e+09	2.6119e-05
24.1.1.1	13378	2.59887e+09	5.1476e-06
23.4.0.0	2.48882e+06	2.88863e+08	0.0085423
23.3.1.0	1.42119e+06	2.30937e+09	0.000615023
23.2.2.0	162756	1.73157e+09	9.39845e-05
23.2.1.1	184376	3.46439e+09	5.32176e-05
22.5.0.0	1.09794e+07	4.92681e+07	0.182238
22.4.1.0	7.99379e+06	4.92155e+08	0.0159828
22.3.2.0	1.25252e+06	9.83906e+08	0.00127139
22.3.1.1	1.17612e+06	9.84143e+08	0.00119365
22.2.2.1	256133	1.47509e+09	0.000173609
21.6.0.0	3.85929e+07	6.72043e+06	0.85169
21.5.1.0	3.35527e+07	8.03544e+07	0.294562
21.4.2.0	6.14855e+06	2.00576e+08	0.0297428
21.4.1.1	6.20839e+06	2.00493e+08	0.0300356
21.3.3.0	605185	1.33796e+08	0.00450281
21.3.2.1	1.95536e+06	8.01685e+08	0.00243313
21.2.2.2	92624	2.00373e+08	0.000462044
20.7.0.0	1.12586e+08	749286	0.993389
20.6.1.0	1.14321e+08	1.03735e+07	0.916809
20.5.2.0	2.49117e+07	3.10689e+07	0.445006
20.5.1.1	2.49794e+07	3.12058e+07	0.44459
20.4.3.0	3.23822e+06	5.19752e+07	0.0586492
20.4.2.1	9.14144e+06	1.55717e+08	0.0554503
20.3.3.1	927907	1.03805e+08	0.00885978
20.3.2.2	763229	1.55801e+08	0.00487485
19.8.0.0	2.72653e+08	67692	0.999752
19.7.1.0	3.16858e+08	1.09741e+06	0.996549
19.6.2.0	8.02622e+07	3.80903e+06	0.954693
19.6.1.1	8.02037e+07	3.86141e+06	0.954066
19.5.3.0	1.17347e+07	7.66503e+06	0.60489
19.5.2.1	3.49906e+07	2.30814e+07	0.602539
19.4.4.0	1.07188e+06	4.79378e+06	0.182738
19.4.3.1	4.59485e+06	3.85183e+07	0.106576
19.4.2.2	3.25337e+06	2.88487e+07	0.101345
19.3.3.2	634730	3.85411e+07	0.0162021
18.9.0.0	5.62628e+08	4235	0.999992
18.8.1.0	7.32016e+08	102354	0.99986
18.7.2.0	2.11384e+08	387385	0.998171
18.7.1.1	2.11959e+08	382935	0.998197
18.6.3.0	3.58695e+07	912550	0.97519
18.6.2.1	1.06951e+08	2.6986e+06	0.975389
18.5.4.0	4.24215e+06	1.35256e+06	0.758244
18.5.3.1	1.56592e+07	5.40211e+06	0.743506
18.5.2.2	1.17448e+07	4.0174e+06	0.745124
18.4.4.1	1.41191e+06	3.36590e+06	0.295514
18.4.3.2	3.07194e+06	1.35884e+07	0.184386
18.3.3.3	137613	3.02104e+06	0.043567
17.10.0.0	9.92109e+08	308	1
17.9.1.0	1.43054e+09	7316	0.999995
17.8.2.0	4.64832e+08	34505	0.999926
17.8.1.1	4.65003e+08	33119	0.999929
17.7.3.0	8.97502e+07	88107	0.999019
17.7.2.1	2.68823e+08	272241	0.998988
17.6.4.0	1.1417e+07	149867	0.987043
17.6.3.1	4.5426e+07	621655	0.9865
17.6.2.2	3.41082e+07	440220	0.987258
17.5.5.0	994650	91037	0.916148
17.5.4.1	5.34365e+06	897408	0.856209
17.5.3.2	9.94668e+06	1.79857e+06	0.846868
17.4.4.2	897909	1.11181e+06	0.446783
17.4.3.3	687087	1.50407e+06	0.313573
16.11.0.0	1.50907e+09	77	1
16.10.1.0	2.38958e+09	462	1
16.9.2.0	8.61222e+08	2465	0.999997
16.9.1.1	8.60643e+08	2079	0.999998
16.8.3.0	1.8642e+08	5777	0.999969
16.8.2.1	5.58374e+08	18023	0.999968
16.7.4.0	2.70618e+07	12475	0.999539
16.7.3.1	1.07747e+08	53290	0.999506
16.7.2.2	8.08696e+07	41513	0.999487
16.6.5.0	2.93927e+06	18868	0.993622
16.6.4.1	1.3773e+07	92183	0.993351
16.6.3.2	2.73219e+07	186001	0.993238
16.5.5.1	1.22509e+06	55766	0.956462
16.5.4.2	3.1894e+06	284104	0.918208
16.5.3.3	1.96627e+06	187615	0.912895
16.4.4.3	360078	242217	0.597843
15.12.0.0	1.99287e+09	0	1
15.11.1.0	3.43343e+09	0	1
15.10.2.0	1.35613e+09	154	1
15.10.1.1	1.35715e+09	308	1
15.9.3.0	3.25824e+08	539	0.999998
15.9.2.1	9.76571e+08	1617	0.999998
