#counts	het	hom	p(het)	1e+11
30.0.0.0	0	4.23959e+09	0
29.1.0.0	587	1.41295e+10	4.15442e-08
28.2.0.0	12322	7.5858e+09	1.62435e-06
28.1.1.0	5279	1.51819e+10	3.47717e-07
27.3.0.0	135543	2.62133e+09	5.1705e-05
27.2.1.0	65128	1.57411e+10	4.13744e-06
27.1.1.1	2347	5.24724e+09	4.47283e-07
26.4.0.0	827866	6.5586e+08	0.00126067
26.3.1.0	468786	5.24617e+09	8.93498e-05
26.2.2.0	53400	3.93388e+09	1.35742e-05
26.2.1.1	71001	7.86866e+09	9.02319e-06
25.5.0.0	4.14006e+06	1.26435e+08	0.0317063
25.4.1.0	2.9748e+06	1.26314e+09	0.00234956
25.3.2.0	465269	2.52587e+09	0.000184168
25.3.1.1	452375	2.52697e+09	0.000178987
25.2.2.1	90364	3.78682e+09	2.38622e-05
24.6.0.0	1.651e+07	1.95416e+07	0.457954
24.5.1.0	1.44517e+07	2.34388e+08	0.0580764
24.4.2.0	2.69658e+06	5.85068e+08	0.00458786
24.4.1.1	2.6661e+06	5.84735e+08	0.00453881
24.3.3.0	266970	3.8999e+08	0.000684088
24.3.2.1	857204	2.33974e+09	0.000366234
24.2.2.2	41074	5.84717e+08	7.0241e-05
23.7.0.0	5.50549e+07	2.50778e+06	0.956434
23.6.1.0	5.62061e+07	3.47507e+07	0.617943
23.5.2.0	1.21141e+07	1.0398e+08	0.104347
23.5.1.1	1.23448e+07	1.04098e+08	0.106016
23.4.3.0	1.61003e+06	1.73465e+08	0.00919619
23.4.2.1	4.47322e+06	5.18983e+08	0.00854554
23.3.3.1	442972	3.46203e+08	0.00127788
23.3.2.2	371390	5.19471e+08	0.000714428
22.8.0.0	1.52244e+08	261106	0.998288
22.7.1.0	1.76756e+08	4.2126e+06	0.976722
22.6.2.0	4.48922e+07	1.45574e+07	0.75513
22.6.1.1	4.52787e+07	1.4788e+07	0.753808
22.5.3.0	6.68704e+06	2.94115e+07	0.185244
22.5.2.1	1.98919e+07	8.84619e+07	0.183583
22.4.4.0	579114	1.83916e+07	0.0305268
22.4.3.1	2.66079e+06	1.4784e+08	0.0176796
22.4.2.2	1.83239e+06	1.10693e+08	0.0162843
22.3.3.2	377862	1.47499e+08	0.00255526
21.9.0.0	3.60808e+08	20282	0.999944
21.8.1.0	4.71719e+08	439022	0.99907
21.7.2.0	1.36765e+08	1.72632e+06	0.987535
21.7.1.1	1.36834e+08	1.71231e+06	0.987641
21.6.3.0	2.32609e+07	4.01498e+06	0.852801
21.6.2.1	6.9404e+07	1.1977e+07	0.852828
21.5.4.0	2.7371e+06	6.01297e+06	0.312809
21.5.3.1	1.012e+07	2.39489e+07	0.297046
21.5.2.2	7.57645e+06	1.80229e+07	0.295963
21.4.4.1	934087	1.50158e+07	0.058564
21.4.3.2	2.00839e+06	6.02631e+07	0.0322522
