#counts	het	hom	p(het)	3.16228e+11
35.0.0.0	0	7.91731e+09	0
34.1.0.0	0	3.07798e+10	0
33.2.0.0	1237	1.93782e+10	6.38347e-08
33.1.1.0	309	3.87681e+10	7.97047e-09
32.3.0.0	17938	7.88976e+09	2.27358e-06
32.2.1.0	5564	4.73931e+10	1.17401e-07
32.1.1.1	309	1.58039e+10	1.95521e-08
31.4.0.0	114745	2.33957e+09	4.90429e-05
31.3.1.0	75770	1.87154e+10	4.04853e-06
31.2.2.0	4327	1.40347e+10	3.08308e-07
31.2.1.1	10819	2.80681e+10	3.85456e-07
30.5.0.0	716505	5.36984e+08	0.00133254
30.4.1.0	513937	5.37077e+09	9.56824e-05
30.3.2.0	89672	1.07432e+10	8.34679e-06
30.3.1.1	100490	1.07456e+10	9.35165e-06
30.2.2.1	15156	1.61094e+10	9.40815e-07
29.6.0.0	3.4711e+06	9.97233e+07	0.0336365
29.5.1.0	3.02458e+06	1.19637e+09	0.00252175
29.4.2.0	588762	2.98441e+09	0.00019724
29.4.1.1	585971	2.98568e+09	0.000196222
29.3.3.0	56593	1.99039e+09	2.84324e-05
29.3.2.1	166685	1.19444e+10	1.39549e-05
29.2.2.2	12058	2.98414e+09	4.04068e-06
28.7.0.0	1.39657e+07	1.53482e+07	0.476419
28.6.1.0	1.40104e+07	2.14272e+08	0.0613732
28.5.2.0	3.21843e+06	6.42129e+08	0.00498713
28.5.1.1	3.14308e+06	6.42052e+08	0.00487152
28.4.3.0	400465	1.06962e+09	0.000374258
28.4.2.1	1.20132e+06	3.2017e+09	0.000375071
28.3.3.1	124328	2.13743e+09	5.81638e-05
28.3.2.2	98955	3.20639e+09	3.08608e-05
27.8.0.0	4.69625e+07	2.02396e+06	0.958683
27.7.1.0	5.4736e+07	3.14416e+07	0.635153
27.6.2.0	1.40848e+07	1.10312e+08	0.113225
27.6.1.1	1.40881e+07	1.10798e+08	0.112808
27.5.3.0	2.14335e+06	2.2148e+08	0.00958462
27.5.2.1	6.22297e+06	6.65375e+08	0.00926591
27.4.4.0	187382	1.3875e+08	0.00134868
27.4.3.1	821647	1.10913e+09	0.000740256
27.4.2.2	550449	8.30845e+08	0.000662078
27.3.3.2	100205	1.10668e+09	9.05373e-05
26.9.0.0	1.35541e+08	202153	0.998511
26.8.1.0	1.77646e+08	4.01532e+06	0.977897
26.7.2.0	5.16368e+07	1.56631e+07	0.767265
26.7.1.1	5.18516e+07	1.57857e+07	0.766612
26.6.3.0	9.01503e+06	3.68282e+07	0.196649
26.6.2.1	2.66015e+07	1.10846e+08	0.193539
26.5.4.0	1.05081e+06	5.50138e+07	0.0187429
26.5.3.1	4.02781e+06	2.21877e+08	0.0178296
26.5.2.2	2.86851e+06	1.66369e+08	0.0169496
26.4.4.1	373530	1.38357e+08	0.00269248
26.4.3.2	752074	5.54678e+08	0.00135404
26.3.3.3	34947	1.23286e+08	0.000283382
25.10.0.0	3.39198e+08	14901	0.999956
25.9.1.0	4.94319e+08	433789	0.999123
25.8.2.0	1.60964e+08	1.94474e+06	0.988062
25.8.1.1	1.61176e+08	1.91333e+06	0.988268
25.7.3.0	3.13928e+07	5.09374e+06	0.860394
25.7.2.1	9.39698e+07	1.54503e+07	0.858798
25.6.4.0	3.94152e+06	8.8984e+06	0.306974
25.6.3.1	1.60917e+07	3.55844e+07	0.311395
25.6.2.2	1.20043e+07	2.66597e+07	0.310477
25.5.5.0	376356	5.34508e+06	0.06578
25.5.4.1	1.94911e+06	5.33514e+07	0.0352458
25.5.3.2	3.54816e+06	1.0596e+08	0.032401
25.4.4.2	334581	6.68665e+07	0.0049788
