#counts	het	hom	p(het)	3.16228e+10
25.0.0.0	618	2.2703e+09	2.7221e-07
24.1.0.0	10753	6.30612e+09	1.70517e-06
23.2.0.0	129935	2.80156e+09	4.63774e-05
23.1.1.0	42148	5.60701e+09	7.51696e-06
22.3.0.0	947254	7.95458e+08	0.00118941
22.2.1.0	439544	4.77518e+09	9.20393e-05
22.1.1.1	29383	1.59178e+09	1.84589e-05
21.4.0.0	4.97653e+06	1.62183e+08	0.0297711
21.3.1.0	2.8868e+06	1.29669e+09	0.00222134
21.2.2.0	315968	9.72249e+08	0.000324881
21.2.1.1	368212	1.94518e+09	0.000189259
20.5.0.0	2.01365e+07	2.52823e+07	0.443352
20.4.1.0	1.46387e+07	2.52313e+08	0.0548366
20.3.2.0	2.28466e+06	5.04559e+08	0.00450762
20.3.1.1	2.16951e+06	5.04633e+08	0.00428078
20.2.2.1	483631	7.56198e+08	0.000639148
19.6.0.0	6.49872e+07	3.13944e+06	0.953918
19.5.1.0	5.66188e+07	3.74432e+07	0.601931
19.4.2.0	1.03406e+07	9.3521e+07	0.0995611
19.4.1.1	1.03217e+07	9.3377e+07	0.0995351
19.3.3.0	1.01016e+06	6.23153e+07	0.0159519
19.3.2.1	3.2678e+06	3.73425e+08	0.00867497
19.2.2.2	163158	9.33714e+07	0.00174436
18.7.0.0	1.7159e+08	314696	0.998169
18.6.1.0	1.74103e+08	4.37005e+06	0.975514
18.5.2.0	3.78034e+07	1.30844e+07	0.742877
18.5.1.1	3.78816e+07	1.3147e+07	0.742361
18.4.3.0	4.91603e+06	2.19074e+07	0.183274
18.4.2.1	1.38391e+07	6.56814e+07	0.174032
18.3.3.1	1.36163e+06	4.37833e+07	0.0301613
18.3.2.2	1.15706e+06	6.57093e+07	0.0173041
17.8.0.0	3.76375e+08	25421	0.999932
17.7.1.0	4.35563e+08	421513	0.999033
17.6.2.0	1.10196e+08	1.4426e+06	0.987078
17.6.1.1	1.10222e+08	1.46130e+06	0.986916
17.5.3.0	1.61049e+07	2.91652e+06	0.846672
17.5.2.1	4.77969e+07	8.74634e+06	0.845316
17.4.4.0	1.46161e+06	1.82068e+06	0.445302
17.4.3.1	6.22337e+06	1.46319e+07	0.298408
17.4.2.2	4.41639e+06	1.09324e+07	0.287735
17.3.3.2	864626	1.46487e+07	0.0557345
16.9.0.0	6.96784e+08	1299	0.999998
