#counts	het	hom	p(het)	1.99526e+10
23.0.0.0	1279	1.76849e+09	7.23214e-07
22.1.0.0	30830	4.51919e+09	6.82197e-06
21.2.0.0	305823	1.84036e+09	0.000166148
21.1.1.0	92955	3.68342e+09	2.52354e-05
20.3.0.0	2.02391e+06	4.77141e+08	0.00422382
20.2.1.0	945985	2.86409e+09	0.000330183
20.1.1.1	63431	9.54635e+08	6.64408e-05
19.4.0.0	9.73017e+06	8.84679e+07	0.0990872
19.3.1.0	5.67637e+06	7.07041e+08	0.00796441
19.2.2.0	623651	5.30168e+08	0.00117495
19.2.1.1	715097	1.06075e+09	0.000673689
18.5.0.0	3.58077e+07	1.24831e+07	0.741502
18.4.1.0	2.60213e+07	1.24508e+08	0.172865
18.3.2.0	4.05506e+06	2.48976e+08	0.0160259
18.3.1.1	3.8296e+06	2.48977e+08	0.0151483
18.2.2.1	859462	3.72966e+08	0.0022991
17.6.0.0	1.045e+08	1.39578e+06	0.986819
17.5.1.0	9.09287e+07	1.66094e+07	0.845549
17.4.2.0	1.65462e+07	4.15229e+07	0.28494
17.4.1.1	1.64908e+07	4.1446e+07	0.284634
17.3.3.0	1.59134e+06	2.76528e+07	0.0544157
17.3.2.1	5.1909e+06	1.6573e+08	0.0303702
17.2.2.2	263192	4.14504e+07	0.0063095
16.7.0.0	2.47509e+08	125318	0.999494
16.6.1.0	2.50666e+08	1.73005e+06	0.993146
16.5.2.0	5.43654e+07	5.19407e+06	0.912792
16.5.1.1	5.4394e+07	5.22266e+06	0.912396
16.4.3.0	7.07066e+06	8.69468e+06	0.448494
16.4.2.1	1.97442e+07	2.61036e+07	0.430646
16.3.3.1	1.91842e+06	1.74209e+07	0.0991976
16.3.2.2	1.64743e+06	2.61302e+07	0.0593079
15.8.0.0	4.851e+08	8668	0.999982
15.7.1.0	5.59622e+08	149702	0.999733
15.6.2.0	1.41429e+08	511545	0.996396
15.6.1.1	1.41376e+08	514541	0.996374
15.5.3.0	2.06322e+07	1.03254e+06	0.95234
15.5.2.1	6.12965e+07	3.08603e+06	0.952067
15.4.4.0	1.86661e+06	644481	0.743346
15.4.3.1	7.95989e+06	5.16462e+06	0.606491
15.4.2.2	5.62916e+06	3.85966e+06	0.593241
15.3.3.2	1.11553e+06	5.17568e+06	0.177315
14.9.0.0	7.962e+08	318	1
14.8.1.0	1.03139e+09	10634	0.99999
14.7.2.0	2.97154e+08	40851	0.999863
