#counts	het	hom	p(het)	1.58489e+09
12.0.0.0	368787	4.47635e+08	0.000823179
11.1.0.0	4.91267e+06	5.9681e+08	0.00816434
10.2.0.0	2.33358e+07	1.21579e+08	0.161031
10.1.1.0	6.896e+06	2.43168e+08	0.027577
9.3.0.0	7.55499e+07	1.5012e+07	0.834235
9.2.1.0	3.51641e+07	9.00381e+07	0.280858
9.1.1.1	2.36412e+06	3.00215e+07	0.0729991
8.4.0.0	1.67751e+08	1.25118e+06	0.992597
8.3.1.0	9.70066e+07	1.00097e+07	0.906466
8.2.2.0	1.04539e+07	7.50737e+06	0.582024
8.2.1.1	1.19317e+07	1.49998e+07	0.443039
7.5.0.0	2.6658e+08	74412	0.999721
7.4.1.0	1.91106e+08	738113	0.996153
7.3.2.0	2.93855e+07	1.48515e+06	0.951891
7.3.1.1	2.77035e+07	1.48484e+06	0.949129
7.2.2.1	6.1404e+06	2.22056e+06	0.734414
6.6.0.0	1.55025e+08	3235	0.999979
6.5.1.0	2.66178e+08	39975	0.99985
6.4.2.0	4.78313e+07	95766	0.998002
6.4.1.1	4.76966e+07	96648	0.997978
6.3.3.0	4.56674e+06	64389	0.986096
6.3.2.1	1.46861e+07	384414	0.974492
6.2.2.2	730101	96152	0.883629
5.5.2.0	2.85213e+07	4231	0.999852
5.5.1.1	2.85348e+07	4123	0.999856
5.4.3.0	7.32134e+06	7435	0.998986
5.4.2.1	2.05164e+07	21795	0.998939
5.3.3.1	1.95878e+06	14839	0.992481
5.3.2.2	1.67567e+06	21313	0.987441
4.4.4.0	302783	182	0.999399
4.4.3.1	1.38604e+06	1302	0.999062
4.4.2.2	931584	979	0.99895
4.3.3.2	371634	1415	0.996207
3.3.3.3	8079	15	0.998147
