#counts	het	hom	p(het)	3.98107e+10
26.0.0.0	389	2.57231e+09	1.51226e-07
25.1.0.0	6698	7.43088e+09	9.01372e-07
24.2.0.0	81986	3.43876e+09	2.38412e-05
24.1.1.0	27240	6.88237e+09	3.95792e-06
23.3.0.0	644588	1.01883e+09	0.000632277
23.2.1.0	300275	6.11617e+09	4.90928e-05
23.1.1.1	20085	2.03888e+09	9.85092e-06
22.4.0.0	3.52478e+06	2.17149e+08	0.0159728
22.3.1.0	2.03036e+06	1.73633e+09	0.00116798
22.2.2.0	222461	1.3019e+09	0.000170845
22.2.1.1	261129	2.60459e+09	0.000100247
21.5.0.0	1.49141e+07	3.54457e+07	0.296151
21.4.1.0	1.08383e+07	3.53921e+08	0.0297137
21.3.2.0	1.69038e+06	7.0771e+08	0.00238283
21.3.1.1	1.60065e+06	7.07828e+08	0.00225625
21.2.2.1	354403	1.06083e+09	0.000333969
20.6.0.0	5.03862e+07	4.6203e+06	0.916004
20.5.1.0	4.38744e+07	5.51688e+07	0.442982
20.4.2.0	8.00587e+06	1.37717e+08	0.0549391
20.4.1.1	8.04852e+06	1.37578e+08	0.0552682
20.3.3.0	787084	9.1789e+07	0.00850202
20.3.2.1	2.55085e+06	5.50178e+08	0.00461501
20.2.2.2	122855	1.37545e+08	0.000892399
19.7.0.0	1.39706e+08	488180	0.996518
19.6.1.0	1.41991e+08	6.78523e+06	0.954393
19.5.2.0	3.0846e+07	2.03015e+07	0.603079
19.5.1.1	3.09422e+07	2.03888e+07	0.602797
19.4.3.0	4.03284e+06	3.39917e+07	0.106059
19.4.2.1	1.13602e+07	1.01821e+08	0.100372
19.3.3.1	1.12279e+06	6.78597e+07	0.0162765
19.3.2.2	950346	1.01861e+08	0.00924363
18.8.0.0	3.23168e+08	41958	0.99987
18.7.1.0	3.74217e+08	687542	0.998166
18.6.2.0	9.48228e+07	2.35624e+06	0.975754
18.6.1.1	9.48465e+07	2.39219e+06	0.975399
