#counts	het	hom	p(het)	6.30957e+09
18.0.0.0	16513	9.47093e+08	1.74352e-05
17.1.0.0	330025	1.89396e+09	0.000174221
16.2.0.0	2.38312e+06	5.9611e+08	0.00398187
16.1.1.0	718385	1.19293e+09	0.000601841
15.3.0.0	1.22815e+07	1.17762e+08	0.0944416
15.2.1.0	5.7526e+06	7.06619e+08	0.00807528
15.1.1.1	379625	2.35552e+08	0.00160905
14.4.0.0	4.48053e+07	1.63934e+07	0.732128
14.3.1.0	2.6076e+07	1.3088e+08	0.166136
14.2.2.0	2.83423e+06	9.81208e+07	0.0280742
14.2.1.1	3.21752e+06	1.9627e+08	0.0161289
13.5.0.0	1.22678e+08	1.70050e+06	0.986328
13.4.1.0	8.86632e+07	1.69643e+07	0.839395
13.3.2.0	1.37487e+07	3.39675e+07	0.288135
13.3.1.1	1.2965e+07	3.39433e+07	0.27639
13.2.2.1	2.89314e+06	5.08375e+07	0.0538453
12.6.0.0	2.61046e+08	137342	0.999474
12.5.1.0	2.25654e+08	1.62747e+06	0.992839
12.4.2.0	4.09486e+07	4.08566e+06	0.909276
12.4.1.1	4.0658e+07	4.08819e+06	0.908636
12.3.3.0	3.9306e+06	2.72184e+06	0.590851
12.3.2.1	1.26642e+07	1.63267e+07	0.436833
12.2.2.2	645618	4.09237e+06	0.136264
11.7.0.0	4.41884e+08	8594	0.999981
11.6.1.0	4.44824e+08	119532	0.999731
11.5.2.0	9.61052e+07	361317	0.996254
11.5.1.1	9.596e+07	362692	0.996235
11.4.3.0	1.24282e+07	605645	0.953533
11.4.2.1	3.47801e+07	1.81348e+06	0.950443
11.3.3.1	3.34706e+06	1.22131e+06	0.73266
11.3.2.2	2.8674e+06	1.81591e+06	0.612259
10.8.0.0	6.03034e+08	356	0.999999
10.7.1.0	6.9179e+08	7042	0.99999
10.6.2.0	1.73693e+08	24473	0.999859
10.6.1.1	1.7394e+08	24161	0.999861
10.5.3.0	2.51209e+07	49011	0.998053
10.5.2.1	7.49265e+07	145674	0.99806
10.4.4.0	2.24416e+06	30703	0.986503
10.4.3.1	9.62712e+06	247513	0.974934
10.4.2.2	6.80866e+06	181625	0.974018
10.3.3.2	1.33186e+06	245959	0.844115
9.9.0.0	3.34338e+08	10	1
9.8.1.0	8.60285e+08	317	1
9.7.2.0	2.46301e+08	1490	0.999994
9.7.1.1	2.46476e+08	1138	0.999995
9.6.3.0	4.11899e+07	3457	0.999916
9.6.2.1	1.2366e+08	8926	0.999928
9.5.4.0	4.75552e+06	4552	0.999044
9.5.3.1	1.78389e+07	18290	0.998976
9.5.2.2	1.33498e+07	12704	0.999049
9.4.4.1	1.59202e+06	10466	0.993469
9.4.3.2	3.44138e+06	46578	0.986646
9.3.3.3	156128	9794	0.940972
8.8.2.0	1.38293e+08	29	1
8.8.1.1	1.38307e+08	39	1
8.7.3.0	5.28267e+07	69	0.999999
8.7.2.1	1.58295e+08	419	0.999997
8.6.4.0	6.63307e+06	281	0.999958
8.6.3.1	2.63879e+07	1008	0.999962
8.6.2.2	1.98287e+07	620	0.999969
8.5.5.0	567033	115	0.999797
8.5.4.1	3.02837e+06	1340	0.999558
8.5.3.2	5.70664e+06	2734	0.999521
8.4.4.2	512186	1855	0.996391
8.4.3.3	388518	2647	0.993233
7.7.4.0	3.76608e+06	39	0.99999
7.7.3.1	1.50259e+07	30	0.999998
7.7.2.2	1.1331e+07	39	0.999997
7.6.5.0	805722	19	0.999976
7.6.4.1	3.81312e+06	19	0.999995
7.6.3.2	7.54279e+06	146	0.999981
7.5.5.1	324072	30	0.999907
7.5.4.2	870950	252	0.999711
7.5.3.3	549571	157	0.999714
7.4.4.3	98794	175	0.998232
6.6.6.0	33756	0	1
6.6.5.1	214171	0	1
6.6.4.2	475218	0	1
6.6.3.3	317364	0	1
6.5.5.2	81930	20	0.999756
6.5.4.3	147536	10	0.999932
6.4.4.4	6185	0	1
5.5.5.3	5628	0	1
5.5.4.4	4703	0	1
